# time_start: 2026-05-10 13:09:40
# time_stop:  2026-05-10 13:09:47
CH 0, CH 8, CH 9
11021, -51982, 85907
11020, -52063, 85877
11025, -51993, 85868
11021, -52136, 85890
11018, -52001, 85907
11020, -52234, 85904
11018, -52338, 85909
11021, -51944, 85914
11020, -52313, 85902
11028, -52177, 85846
11026, -52335, 85844
11032, -52395, 85913
11027, -52363, 85880
11024, -52830, 85869
11028, -52519, 85888
11022, -52460, 85903
11024, -52812, 85928
11031, -52607, 85915
11038, -52793, 85868
11058, -52481, 85906
11064, -52606, 85933
11053, -52761, 85885
11035, -52692, 85929
11027, -52985, 85876
11063, -52743, 85925
11068, -52859, 85926
11075, -53184, 85935
11070, -53047, 85915
11070, -53197, 85880
11067, -53600, 85860
11070, -53159, 85929
11077, -53164, 85863
11075, -53162, 85919
11092, -53438, 85916
11094, -53387, 85866
11076, -53290, 85880
11084, -53481, 85931
11118, -53556, 85901
11112, -53475, 85898
11083, -53461, 85890
11097, -53822, 85917
11122, -53847, 85906
11117, -53666, 85911
11124, -53733, 85925
11129, -53870, 85909
11121, -53821, 85889
11124, -53849, 85861
11134, -53903, 85844
11124, -53843, 85911
11123, -54108, 85946
11127, -53927, 85874
11133, -54456, 85869
11135, -53823, 85915
11129, -54033, 85898
11144, -54404, 85875
11161, -54294, 85889
11134, -54713, 85895
11125, -54142, 85920
11147, -54377, 85946
11172, -54589, 85911
11176, -54468, 85923
11164, -54690, 85901
11163, -54310, 85929
11136, -54570, 85880
11153, -54894, 85885
11176, -54807, 85865
11177, -54925, 85932
11180, -55054, 85888
11175, -54671, 85900
11177, -54986, 85940
11174, -54767, 85928
11179, -54884, 85935
11179, -54920, 85912
11180, -54814, 85891
11185, -55394, 85930
11163, -55117, 85915
11174, -55449, 85890
11180, -55068, 85887
11180, -55107, 85899
11178, -55435, 85885
11179, -55499, 85878
11184, -55307, 85899
11175, -55327, 85876
11174, -55716, 85899
11179, -55878, 85880
11176, -55465, 85858
11187, -55996, 85925
11179, -55727, 85916
11179, -55717, 85881
11186, -55809, 85911
11183, -55685, 85907
11173, -55755, 85919
11182, -55737, 85926
11182, -56015, 85902
11183, -56193, 85915
11180, -55995, 85933
11178, -55956, 85907
11179, -56270, 85921
11180, -56152, 85922
11172, -56151, 85910
11180, -56283, 85888
11182, -56134, 85921
11177, -56173, 85910
11179, -56200, 85941
11179, -56724, 85930
11178, -56447, 85866
11180, -56457, 85847
11183, -56621, 85911
11184, -56507, 85899
11184, -56712, 85905
11175, -56607, 85902
11181, -56902, 85908
11190, -56682, 85908
11190, -56752, 85896
11178, -56933, 85948
11182, -57070, 85900
11175, -57428, 85860
11174, -57246, 85879
11177, -56957, 85928
11179, -57089, 85916
11182, -57234, 85923
11185, -57251, 85834
11183, -57011, 85876
11179, -57225, 85883
11181, -57426, 85893
11183, -57479, 85887
11181, -57624, 85944
11180, -57538, 85899
11178, -57412, 85868
11179, -57473, 85900
11178, -57810, 85907
11171, -57644, 85885
11179, -57589, 85925
11180, -57440, 85873
11186, -57711, 85905
11179, -58061, 85946
11180, -57729, 85909
11182, -58104, 85898
11177, -57522, 85913
11186, -57831, 85877
11184, -58052, 85905
11173, -57986, 85913
11183, -58218, 85859
11185, -58158, 85892
11183, -58181, 85878
11183, -58080, 85903
11186, -58469, 85883
11184, -58673, 85930
11180, -58354, 85921
11193, -58364, 85887
11213, -58645, 85921
11212, -58651, 85878
11188, -58696, 85906
11188, -58557, 85878
11189, -58465, 85900
11196, -58701, 85933
11225, -58960, 85895
11221, -58896, 85875
11228, -58641, 85899
11206, -58692, 85882
11185, -59024, 85913
11200, -58744, 85871
11223, -59154, 85908
11228, -59336, 85933
11220, -59054, 85937
11222, -59237, 85916
11226, -58849, 85910
11222, -59208, 85850
11217, -58930, 85935
11225, -59213, 85883
11221, -59181, 85871
11222, -59278, 85901
11224, -59454, 85905
11243, -59240, 85899
11252, -59540, 85860
11231, -59810, 85832
11221, -59709, 85926
11225, -59873, 85903
11223, -59743, 85857
11230, -59702, 85894
11263, -59758, 85894
11271, -60025, 85948
11248, -59646, 85883
11224, -60293, 85964
11228, -59977, 85900
11239, -60146, 85896
11262, -60257, 85907
11277, -60199, 85876
11280, -59997, 85912
11256, -60234, 85848
11228, -60335, 85890
11230, -60356, 85877
11239, -60333, 85861
11260, -60512, 85899
11281, -60287, 85870
11296, -60455, 85890
11273, -60494, 85905
11273, -60702, 85948
11263, -60489, 85916
11235, -60534, 85920
11238, -60515, 85933
11267, -60600, 85890
11278, -60662, 85869
11317, -60865, 85901
11304, -60773, 85907
11280, -60807, 85943
11257, -61127, 85926
11220, -61028, 85875
11233, -61071, 85965
11271, -60881, 85863
11300, -61105, 85897
11316, -61316, 85893
11315, -61554, 85848
11294, -61469, 85883
11256, -61048, 85928
11240, -61191, 85919
11262, -61660, 85892
11278, -61219, 85887
11300, -61653, 85876
11303, -61363, 85919
11306, -61560, 85962
11302, -61734, 85903
11274, -61767, 85938
11259, -62060, 85919
11281, -61650, 85924
11301, -61892, 85866
11308, -61834, 85911
11318, -61901, 85879
11307, -61980, 85912
11298, -62048, 85906
11272, -62014, 85949
11275, -62327, 85867
11306, -62282, 85924
11313, -62301, 85890
11315, -62020, 85860
11309, -62127, 85865
11313, -62470, 85912
11299, -62224, 85871
11278, -62533, 85904
11282, -62403, 85904
11301, -62502, 85925
11314, -62628, 85924
11311, -62715, 85882
11309, -62694, 85944
11311, -62840, 85890
11314, -62634, 85872
11312, -62815, 85898
11306, -62770, 85900
11310, -62732, 85885
11320, -62827, 85931
11317, -62718, 85892
11309, -63247, 85917
11305, -62917, 85870
11308, -62941, 85885
11311, -62890, 85894
11308, -63104, 85871
11310, -63205, 85917
11312, -63333, 85911
11307, -63300, 85964
11310, -63225, 85923
11311, -63221, 85912
11306, -63720, 85902
11308, -63798, 85862
11309, -63539, 85861
11317, -63308, 85932
11312, -63585, 85919
11304, -63753, 85934
11305, -63890, 85858
11309, -63495, 85913
11310, -64076, 85891
11303, -63951, 85935
11308, -64030, 85913
11301, -63828, 85873
11303, -64121, 85916
11304, -64326, 85901
11303, -63753, 85883
11308, -64147, 85950
11313, -64160, 85896
11313, -64335, 85831
11309, -64331, 85954
11307, -64254, 85844
11305, -64372, 85884
11307, -64310, 85945
11306, -64386, 85900
11309, -64672, 85860
11303, -64252, 85913
11307, -64580, 85883
11308, -64840, 85881
11303, -64541, 85896
11304, -64893, 85886
11310, -64509, 85894
11306, -64831, 85897
11298, -64813, 85912
11309, -64960, 85891
11305, -64986, 85924
11306, -65046, 85884
11294, -64796, 85857
11312, -65189, 85873
11300, -65520, 85900
11302, -65222, 85872
11307, -64881, 85874
11304, -65364, 85864
11304, -65253, 85859
11301, -65552, 85911
11303, -65415, 85917
11301, -65420, 85876
11305, -65684, 85892
11302, -65510, 85885
11300, -65878, 85886
11309, -65458, 85910
11313, -65312, 85905
11303, -65769, 85934
11306, -65898, 85968
11303, -65985, 85875
11307, -65950, 85903
11302, -65741, 85895
11305, -65999, 85938
11309, -65961, 85863
11294, -66019, 85920
11305, -66200, 85907
11306, -66228, 85915
11305, -66097, 85905
11310, -66052, 85892
11306, -66092, 85919
11299, -66326, 85889
11307, -66492, 85879
11310, -66085, 85923
11311, -66505, 85880
11305, -66687, 85928
11314, -66725, 85875
11315, -66356, 85893
11313, -66396, 85897
11315, -66914, 85872
11308, -66724, 85885
11307, -66901, 85947
11306, -66725, 85936
11308, -66823, 85898
11313, -67229, 85961
11305, -67185, 85909
11306, -67043, 85869
11305, -67118, 85902
11308, -66811, 85915
11304, -67151, 85935
11307, -67363, 85886
11316, -67062, 85917
11311, -67370, 85884
11308, -66928, 85873
11307, -67511, 85863
11313, -67297, 85885
11305, -67551, 85878
11308, -67612, 85866
11309, -67477, 85877
11307, -67502, 85898
11300, -67554, 85959
11302, -67695, 85917
11311, -67764, 85840
11312, -67604, 85885
11311, -67538, 85922
11308, -67870, 85910
11313, -67895, 85934
11307, -67944, 85933
11312, -67874, 85917
11309, -67715, 85923
11310, -68336, 85925
11312, -68077, 85863
11304, -68562, 85948
11309, -68378, 85920
11313, -68168, 85859
11313, -68391, 85866
11311, -68059, 85915
11310, -68795, 85876
11310, -68362, 85856
11314, -68418, 85874
11307, -68475, 85908
11306, -68543, 85912
11304, -68945, 85914
11311, -68869, 85939
11302, -68833, 85889
11315, -68886, 85912
11306, -68802, 85939
11310, -68871, 85912
11319, -68832, 85872
11309, -68563, 85892
11316, -68997, 85898
11308, -68891, 85915
11312, -69356, 85910
11314, -69348, 85933
11309, -69112, 85908
11314, -69095, 85914
11306, -69176, 85910
11312, -69810, 85921
11312, -69264, 85924
11308, -69430, 85862
11315, -69566, 85902
11317, -69563, 85918
11306, -69639, 85884
11314, -69591, 85914
11313, -69579, 85901
11313, -69697, 85907
11308, -69722, 85879
11312, -70278, 85907
11313, -70003, 85875
11318, -69712, 85901
11309, -69873, 85911
11310, -69804, 85912
11314, -70030, 85891
11305, -69986, 85875
11312, -70007, 85907
11313, -70199, 85906
11310, -70191, 85924
11307, -70123, 85881
11312, -70259, 85877
11315, -69914, 85917
11311, -70380, 85871
11309, -70895, 85854
11305, -70614, 85869
11310, -70676, 85886
11313, -70467, 85914
11312, -70664, 85885
11307, -70822, 85908
11315, -70800, 85911
11308, -70908, 85925
11310, -70816, 85902
11316, -70765, 85953
11318, -71005, 85910
11311, -70933, 85918
11314, -71085, 85865
11317, -71105, 85925
11312, -70722, 85875
11307, -71042, 85919
11305, -71477, 85944
11311, -71446, 85924
11318, -71298, 85917
11342, -71313, 85932
11343, -71375, 85890
11318, -71569, 85921
11314, -71521, 85876
11312, -71252, 85896
11318, -71513, 85866
11314, -71541, 85938
11324, -71804, 85896
11343, -71909, 85846
11347, -71914, 85935
11321, -71761, 85868
11316, -71680, 85916
11314, -71800, 85897
11317, -72300, 85871
11324, -71973, 85882
11348, -71951, 85862
11351, -72048, 85911
11337, -72081, 85893
11314, -72401, 85913
11314, -72289, 85932
11314, -72459, 85873
11320, -72276, 85871
11341, -72321, 85854
11357, -72368, 85939
11355, -72540, 85930
11351, -72438, 85875
11318, -72697, 85906
11307, -72223, 85879
11316, -72800, 85790
11328, -72819, 85933
11350, -72659, 85908
11351, -72807, 85932
11353, -72723, 85889
11348, -72973, 85894
11346, -72996, 85870
11317, -72908, 85946
11317, -73247, 85894
11343, -72858, 85844
11344, -73136, 85888
11353, -73087, 85909
11349, -73085, 85863
11358, -72993, 85927
11342, -73244, 85902
11319, -73289, 85869
11328, -73395, 85891
11345, -73097, 85887
11354, -73170, 85913
11354, -73639, 85927
11361, -73477, 85927
11357, -73815, 85897
11343, -73645, 85915
11323, -73561, 85871
11346, -73804, 85900
11353, -73618, 85846
11349, -74051, 85854
11358, -73564, 85840
11355, -73948, 85897
11352, -74127, 85876
11352, -73869, 85899
11353, -74081, 85891
11356, -74111, 85890
11352, -74529, 85922
11345, -74270, 85909
11348, -74292, 85916
11353, -74326, 85884
11350, -74228, 85877
11353, -74542, 85924
11350, -74552, 85905
11349, -74320, 85867
11352, -74670, 85936
11347, -74386, 85865
11349, -74685, 85884
11350, -74606, 85929
11344, -74681, 85922
11350, -74647, 85849
11350, -74559, 85862
11349, -74838, 85916
11354, -75158, 85920
11350, -74845, 85898
11352, -75003, 85874
11356, -74845, 85915
11353, -74936, 85925
11346, -75407, 85904
11349, -75167, 85901
11366, -75185, 85879
11378, -75178, 85857
11361, -75083, 85893
11347, -75419, 85882
11354, -75485, 85851
11354, -75351, 85869
11354, -75592, 85951
11366, -75742, 85908
11392, -75866, 85876
11385, -75708, 85911
11354, -75825, 85911
11356, -75753, 85937
11356, -75565, 85861
11362, -76035, 85893
11351, -75755, 85877
11363, -75809, 85894
11385, -75841, 85910
11379, -75542, 85898
11360, -76096, 85911
11347, -76088, 85942
11350, -76171, 85853
11351, -76349, 85839
11358, -76009, 85868
11388, -76461, 85841
11392, -76356, 85942
11386, -76515, 85916
11360, -76555, 85901
11353, -76414, 85907
11348, -76732, 85863
11350, -76070, 85966
11361, -76922, 85893
11386, -76542, 85929
11399, -76742, 85891
11385, -76944, 85916
11359, -76678, 85843
11350, -76913, 85924
11350, -76948, 85894
11351, -76794, 85884
11362, -76988, 85911
11390, -77058, 85875
11383, -77171, 85839
11397, -77328, 85905
11380, -77088, 85862
11355, -77284, 85911
11352, -77385, 85887
11345, -77344, 85945
11358, -77466, 85933
11384, -77434, 85919
11389, -77492, 85887
11385, -77563, 85868
11381, -77564, 85890
11348, -77443, 85957
11343, -77823, 85929
11359, -77929, 85929
11386, -77833, 85906
11395, -77749, 85867
11386, -77830, 85882
11375, -77902, 85865
11351, -77932, 85851
11345, -78010, 85923
11366, -77921, 85868
11380, -77855, 85959
11386, -77958, 85884
11388, -78032, 85893
11388, -78099, 85858
11371, -78138, 85885
11351, -78378, 85923
11347, -78189, 85865
11355, -78357, 85890
11384, -78606, 85885
11393, -78295, 85873
11387, -78754, 85893
11381, -78344, 85863
11370, -78755, 85907
11350, -78810, 85873
11352, -78727, 85872
11381, -78800, 85861
11388, -78902, 85884
11386, -78945, 85896
11386, -78983, 85932
11385, -78965, 85869
11381, -79061, 85887
11353, -79011, 85888
11350, -78961, 85901
11380, -79172, 85880
11385, -79100, 85889
11377, -79119, 85890
11380, -79358, 85933
11384, -79576, 85956
11381, -79494, 85876
11387, -79311, 85838
11380, -79659, 85900
11383, -79523, 85939
11388, -79473, 85870
11378, -79545, 85844
11353, -79778, 85938
11384, -79705, 85902
11383, -79903, 85932
11381, -79586, 85887
11386, -80069, 85882
11379, -79976, 85926
11387, -79876, 85907
11387, -80016, 85880
11387, -80066, 85922
11389, -80012, 85872
11369, -80316, 85882
11354, -80255, 85916
11372, -80547, 85907
11381, -80107, 85913
11384, -80449, 85950
11385, -80267, 85910
11384, -80321, 85879
11388, -80581, 85943
11384, -80523, 85937
11376, -80630, 85898
11383, -80605, 85933
11382, -80609, 85914
11375, -80684, 85927
11381, -80755, 85904
11381, -80904, 85953
11382, -80721, 85866
11383, -81075, 85897
11377, -81017, 85902
11376, -81099, 85884
11383, -81303, 85885
11380, -81163, 85887
11382, -80962, 85911
11383, -81277, 85882
11379, -81193, 85928
11375, -81332, 85850
11379, -81196, 85877
11387, -81452, 85898
11382, -81676, 85920
11383, -81528, 85881
11378, -81616, 85868
11378, -81628, 85885
11377, -81667, 85899
11380, -81621, 85961
11377, -81581, 85888
11377, -81876, 85845
11378, -81652, 85951
11373, -81820, 85890
11384, -82013, 85899
11377, -81918, 85920
11375, -82141, 85909
11376, -82149, 85888
11378, -81904, 85918
11377, -82305, 85899
11376, -82229, 85950
11376, -81969, 85899
11384, -82229, 85918
11373, -82442, 85937
11377, -82296, 85866
11375, -82301, 85887
11373, -82352, 85905
11379, -82662, 85901
11379, -82611, 85913
11383, -82230, 85938
11378, -82372, 85916
11377, -82748, 85911
11375, -82895, 85926
11376, -82912, 85877
11374, -82979, 85904
11374, -82671, 85894
11387, -83109, 85852
11400, -82901, 85896
11382, -83001, 85881
11379, -83020, 85896
11373, -83244, 85913
11383, -83096, 85931
11374, -83320, 85899
11377, -83179, 85845
11386, -83640, 85876
11405, -83181, 85934
11379, -83295, 85854
11378, -83765, 85901
11378, -83422, 85886
11383, -83815, 85844
11379, -83518, 85912
11370, -83569, 85873
11392, -83671, 85871
11399, -83396, 85918
11377, -83803, 85925
11376, -83586, 85906
11379, -83870, 85908
11377, -83837, 85910
11373, -83827, 85856
11382, -84438, 85875
11409, -84241, 85847
11401, -84254, 85857
11376, -84236, 85904
11378, -84281, 85894
11377, -84118, 85838
11367, -84440, 85860
11388, -84011, 85874
11417, -84683, 85888
11398, -84609, 85911
11379, -84510, 85920
11369, -84585, 85880
11374, -84400, 85920
11372, -84766, 85840
11387, -84755, 85890
11411, -84950, 85881
11400, -84512, 85895
11382, -84662, 85910
11374, -84916, 85867
11379, -84674, 85914
11374, -85082, 85934
11388, -85246, 85913
11414, -84896, 85919
11401, -85350, 85882
11382, -85182, 85837
11369, -85262, 85913
11374, -85308, 85918
11369, -85544, 85875
11393, -85222, 85886
11413, -85392, 85885
11414, -85525, 85888
11405, -85806, 85907
11380, -85378, 85897
11370, -85577, 85898
11372, -85856, 85907
11370, -85817, 85926
11390, -86257, 85863
11412, -85695, 85843
11415, -85597, 85842
11399, -85891, 85910
11380, -86048, 85898
11375, -86044, 85895
11371, -86299, 85891
11376, -85958, 85924
11385, -85862, 85917
11412, -86082, 85900
11416, -86171, 85887
11405, -86284, 85902
11378, -86269, 85863
11371, -86325, 85932
11371, -86426, 85885
11375, -86678, 85931
11381, -86606, 85908
11404, -86729, 85870
11417, -86689, 85876
11402, -86828, 85889
11369, -86714, 85867
11373, -87134, 85921
11373, -86614, 85867
11377, -86893, 85915
11382, -86720, 85901
11415, -87072, 85926
11413, -87221, 85858
11404, -86967, 85875
11376, -86920, 85910
11379, -86915, 85887
11368, -87349, 85940
11366, -87123, 85905
11389, -87321, 85877
11417, -87377, 85942
11415, -87355, 85953
11396, -87364, 85909
11370, -87823, 85936
11366, -87555, 85831
11375, -87181, 85904
11386, -87604, 85917
11410, -87641, 85893
11409, -87868, 85868
11403, -87932, 85894
11375, -87809, 85860
11374, -87716, 85899
11378, -87850, 85898
11371, -87995, 85934
11389, -88244, 85873
11411, -88108, 85891
11413, -87890, 85918
11402, -88225, 85900
11379, -88421, 85859
11373, -88515, 85919
11374, -88528, 85911
11385, -87985, 85904
11416, -88331, 85875
11420, -88404, 85934
11398, -88441, 85866
11376, -88631, 85941
11381, -88524, 85881
11377, -88512, 85864
11378, -88529, 85886
11389, -88788, 85905
11409, -89010, 85887
11419, -88945, 85960
11401, -88768, 85882
11383, -88858, 85867
11369, -88920, 85863
11376, -89446, 85934
11372, -89162, 85894
11385, -88802, 85902
11411, -89346, 85886
11417, -89118, 85945
11394, -89432, 85912
11373, -89432, 85851
11370, -89001, 85875
11370, -89545, 85885
11387, -89470, 85894
11416, -89742, 85852
11417, -89496, 85877
11401, -89398, 85866
11366, -89701, 85908
11366, -89520, 85889
11374, -89840, 85860
11381, -89914, 85889
11409, -89803, 85912
11418, -89873, 85905
11421, -90160, 85892
11402, -90228, 85868
11371, -90272, 85925
11369, -90041, 85874
11376, -90058, 85884
11385, -90259, 85863
11405, -90400, 85874
11413, -90284, 85937
11414, -90241, 85906
11398, -90388, 85856
11376, -90662, 85861
11375, -90394, 85909
11371, -90665, 85884
11385, -90449, 85914
11404, -90617, 85864
11416, -90752, 85872
11412, -90851, 85898
11399, -91049, 85881
11372, -90704, 85868
11374, -90467, 85904
11373, -90787, 85885
11389, -91006, 85895
11415, -91220, 85937
11413, -90599, 85904
11401, -91283, 85922
11373, -90933, 85908
11371, -91038, 85898
11375, -91643, 85927
11379, -91344, 85883
11403, -91223, 85912
11414, -91329, 85887
11414, -91469, 85879
11394, -91638, 85897
11372, -91522, 85874
11372, -91658, 85892
11372, -91337, 85885
11387, -91649, 85850
11416, -91740, 85941
11410, -91766, 85934
11410, -91504, 85921
11392, -91919, 85888
11372, -91804, 85897
11370, -92270, 85921
11384, -92371, 85901
11406, -92052, 85905
11410, -92230, 85908
11410, -91915, 85923
11395, -92275, 85899
11377, -92239, 85905
11373, -92472, 85905
11371, -92489, 85864
11385, -92149, 85879
11408, -92515, 85893
11407, -92521, 85907
11413, -92607, 85879
11398, -92700, 85949
11375, -92750, 85887
11372, -92728, 85901
11370, -92861, 85915
11390, -92962, 85917
11414, -92749, 85885
11418, -92751, 85890
11414, -92781, 85838
11398, -93075, 85901
11375, -92820, 85901
11374, -93072, 85921
11370, -92977, 85947
11386, -92859, 85876
11404, -93198, 85908
11414, -93196, 85870
11414, -93532, 85873
11401, -93580, 85874
11374, -93388, 85868
11369, -93560, 85896
11369, -93587, 85850
11382, -93867, 85883
11409, -93697, 85894
11409, -93731, 85914
11414, -93777, 85919
11401, -93561, 85954
11372, -93741, 85864
11367, -93979, 85874
11382, -93857, 85896
11407, -93573, 85908
11397, -93912, 85888
11374, -93959, 85904
11372, -94051, 85953
11388, -94286, 85900
11410, -94276, 85944
11412, -94189, 85882
11405, -94426, 85861
11396, -94524, 85917
11372, -94263, 85890
11375, -94309, 85901
11387, -94165, 85864
11409, -94840, 85919
11411, -94712, 85889
11410, -94866, 85958
11395, -94651, 85873
11374, -94482, 85896
11368, -94757, 85909
11380, -94822, 85898
11411, -95001, 85856
11414, -95215, 85906
11411, -94983, 85913
11392, -95025, 85902
11375, -94878, 85898
11370, -94994, 85908
11381, -95374, 85927
11408, -94826, 85917
11422, -95054, 85872
11417, -95269, 85931
11388, -95262, 85896
11377, -95375, 85962
11368, -95183, 85897
11364, -95500, 85941
11383, -95578, 85932
11413, -95780, 85903
11410, -95729, 85886
11404, -95395, 85899
11394, -95787, 85859
11375, -96074, 85922
11371, -95836, 85835
11385, -95870, 85896
11404, -95803, 85914
11410, -96087, 85861
11402, -96247, 85901
11405, -96029, 85868
11390, -96209, 85870
11363, -96175, 85901
11383, -96133, 85924
11408, -96773, 85886
11406, -96035, 85908
11406, -96422, 85921
11410, -96244, 85893
11395, -96288, 85937
11373, -96501, 85896
11368, -96515, 85900
11381, -96536, 85840
11406, -96720, 85909
11411, -96658, 85887
11407, -96788, 85930
11403, -97044, 85917
11394, -96639, 85945
11375, -97071, 85878
11363, -96923, 85918
11380, -97027, 85881
11408, -97156, 85877
11407, -96898, 85933
11409, -96854, 85900
11403, -97094, 85870
11392, -97655, 85926
11370, -97293, 85867
11366, -97224, 85897
11377, -97327, 85871
11406, -97442, 85897
11413, -97467, 85898
11407, -97613, 85893
11407, -97582, 85860
11401, -97346, 85861
11367, -97605, 85912
11365, -98050, 85868
11388, -97988, 85892
11404, -97615, 85889
11408, -97795, 85881
11413, -97890, 85905
11395, -97881, 85888
11371, -98039, 85865
11363, -98123, 85921
11380, -98192, 85912
11402, -97741, 85887
11406, -98335, 85940
11399, -98215, 85905
11404, -98001, 85928
11396, -98449, 85879
11368, -98787, 85900
11374, -98484, 85863
11399, -98728, 85889
11406, -98403, 85878
11410, -98748, 85851
11408, -98615, 85871
11393, -98633, 85900
11366, -98718, 85954
11369, -98581, 85920
11378, -98762, 85863
11397, -98742, 85871
11400, -98899, 85919
11405, -99018, 85838
11406, -98988, 85901
11388, -99129, 85869
11369, -99172, 85934
11380, -99549, 85920
11401, -99383, 85849
11405, -99363, 85899
11410, -99133, 85913
11411, -99547, 85925
11392, -99530, 85913
11373, -99448, 85903
11369, -99653, 85954
11381, -99561, 85931
11403, -99529, 85900
11406, -99445, 85897
11405, -99798, 85916
11405, -99392, 85915
11393, -99901, 85898
11371, -100249, 85858
11377, -99769, 85946
11404, -100009, 85876
11408, -99878, 85847
11402, -99837, 85894
11403, -100214, 85883
11390, -100190, 85909
11363, -100243, 85964
11375, -99807, 85913
11396, -100401, 85890
11403, -100847, 85866
11404, -100536, 85904
11402, -100441, 85938
11402, -100100, 85863
11387, -100391, 85891
11367, -100825, 85859
11376, -100644, 85934
11403, -100896, 85858
11407, -100512, 85945
11404, -100564, 85865
11397, -101222, 85943
11402, -100814, 85896
11386, -101193, 85866
11364, -100968, 85888
11372, -101147, 85920
11396, -101238, 85866
11404, -100998, 85935
11401, -101236, 85942
11404, -101264, 85881
11394, -100997, 85896
11387, -101576, 85916
11362, -101265, 85839
11371, -101295, 85917
11396, -101618, 85965
11405, -101822, 85864
11401, -101589, 85881
11401, -101484, 85897
11399, -101712, 85847
11389, -101831, 85895
11365, -101744, 85886
11373, -102115, 85864
11398, -101720, 85891
11401, -101932, 85943
11404, -101919, 85866
11392, -102325, 85884
11400, -102087, 85858
11379, -102367, 85883
11373, -101982, 85873
11391, -102352, 85948
11397, -102154, 85916
11403, -102488, 85877
11399, -102279, 85896
11402, -102517, 85902
11400, -102445, 85923
11384, -102482, 85899
11379, -102912, 85917
11396, -102577, 85882
11399, -102654, 85927
11398, -102752, 85897
11397, -102534, 85907
11394, -103021, 85914
11399, -102864, 85892
11392, -102807, 85949
11396, -103055, 85916
11403, -102990, 85922
11403, -102897, 85926
11399, -103192, 85921
11402, -103292, 85954
11390, -102942, 85879
11366, -103123, 85892
11369, -103895, 85902
11394, -103403, 85894
11396, -103246, 85923
11397, -103311, 85876
11395, -103517, 85927
11399, -103667, 85905
11397, -103566, 85899
11402, -103546, 85927
11394, -103578, 85932
11393, -103713, 85891
11398, -103922, 85925
11396, -103831, 85904
11393, -103307, 85887
11397, -104004, 85929
11397, -104249, 85884
11396, -104097, 85934
11402, -104060, 85867
11400, -104039, 85896
11396, -104415, 85929
11392, -104035, 85894
11397, -104153, 85923
11405, -104333, 85889
11400, -104334, 85878
11396, -104485, 85857
11386, -104462, 85851
11397, -104274, 85900
11397, -104446, 85913
11396, -104459, 85877
11395, -104968, 85936
11396, -104648, 85905
11399, -104751, 85881
11394, -104778, 85911
11397, -104657, 85940
11395, -105213, 85898
11390, -104999, 85871
11398, -104982, 85895
11402, -105059, 85864
11399, -104878, 85943
11397, -105264, 85934
11403, -105292, 85862
11379, -105153, 85949
11371, -105270, 85896
11391, -105197, 85925
11392, -105414, 85859
11398, -105534, 85900
11395, -105517, 85935
11396, -105558, 85922
11391, -105373, 85885
11401, -105666, 85913
11392, -105821, 85909
11397, -105618, 85886
11396, -105819, 85898
11395, -105651, 85934
11389, -105999, 85863
11399, -105947, 85897
11393, -105911, 85873
11394, -105612, 85916
11392, -105835, 85919
11393, -106350, 85931
11396, -106324, 85882
11399, -106147, 85840
11397, -106310, 85969
11397, -106228, 85907
11393, -106383, 85935
11386, -106621, 85854
11394, -106530, 85879
11387, -106315, 85906
11391, -106580, 85859
11394, -106932, 85896
11391, -106558, 85906
11393, -106470, 85898
11388, -106874, 85913
11380, -106844, 85908
11395, -106804, 85898
11401, -106877, 85895
11394, -106760, 85885
11388, -106831, 85874
11391, -107036, 85856
11391, -107249, 85877
11398, -107205, 85916
11396, -107242, 85886
11387, -107277, 85914
11389, -107331, 85907
11391, -107444, 85912
11395, -107779, 85924
11392, -107238, 85908
11391, -107401, 85918
11390, -107663, 85876
11396, -107461, 85897
11397, -107597, 85925
11395, -107397, 85917
11392, -107840, 85878
11392, -108223, 85942
11392, -107760, 85887
11392, -107859, 85912
11395, -107798, 85903
11398, -107790, 85907
11395, -107919, 85894
11392, -108162, 85910
11391, -108064, 85932
11394, -108237, 85883
11397, -108162, 85886
11396, -108375, 85899
11386, -108162, 85924
11392, -108238, 85938
11389, -108503, 85878
11388, -108300, 85930
11391, -108801, 85942
11391, -108489, 85913
11398, -108714, 85911
11391, -108790, 85911
11391, -108769, 85930
11398, -108371, 85888
11384, -108837, 85865
11391, -109293, 85852
11393, -109137, 85860
11396, -108723, 85898
11394, -108953, 85954
11387, -109010, 85954
11394, -109194, 85924
11388, -109525, 85900
11393, -109190, 85948
11386, -109187, 85897
11399, -109195, 85904
11391, -109427, 85921
11391, -109362, 85927
11386, -109355, 85866
11390, -109543, 85921
11389, -109324, 85851
11386, -109521, 85925
11398, -109728, 85864
11394, -109785, 85904
11394, -109916, 85929
11390, -109725, 85926
11389, -109517, 85937
11389, -110063, 85928
11393, -110260, 85849
11391, -110147, 85892
11389, -109855, 85948
11392, -110151, 85899
11395, -110106, 85872
11387, -110200, 85871
11398, -110358, 85906
11385, -110357, 85921
11386, -109856, 85891
11389, -110486, 85896
11388, -110690, 85924
11388, -110581, 85916
11393, -110584, 85904
11393, -110457, 85861
11390, -110727, 85896
11383, -110486, 85882
11384, -110667, 85911
11384, -110903, 85879
11386, -110509, 85850
11391, -111079, 85885
11395, -111359, 85942
11388, -110963, 85865
11389, -111186, 85929
11389, -111013, 85914
11391, -111061, 85894
11392, -111128, 85899
11388, -111399, 85915
11383, -111420, 85900
11391, -110850, 85902
