# time_start: 2026-05-10 13:07:08
# time_stop:  2026-05-10 13:07:15
CH 0, CH 8, CH 9
11414, -40249, 85885
11415, -40594, 85889
11405, -40515, 85882
11383, -40491, 85903
11376, -39955, 85870
11368, -39776, 85897
11387, -40361, 85810
11408, -41015, 85930
11417, -40599, 85847
11417, -40767, 85882
11417, -40250, 85871
11383, -40694, 85870
11376, -40596, 85927
11374, -41515, 85877
11376, -40966, 85871
11387, -40550, 85835
11411, -40550, 85891
11423, -40966, 85800
11415, -40963, 85873
11412, -41325, 85854
11379, -41278, 85867
11381, -40146, 85937
11378, -40821, 85852
11372, -41232, 85883
11388, -41312, 85877
11419, -41666, 85915
11419, -41137, 85877
11416, -40656, 85841
11403, -41252, 85865
11385, -41460, 85884
11360, -41845, 85911
11343, -41718, 85894
11388, -41678, 85923
11409, -40801, 85851
11408, -41740, 85875
11416, -41509, 85855
11417, -42034, 85837
11396, -41651, 85903
11370, -41636, 85900
11369, -41435, 85908
11382, -42272, 85826
11407, -41813, 85923
11412, -41892, 85850
11418, -42040, 85882
11416, -42064, 85872
11396, -42401, 85877
11370, -42194, 85881
11363, -42228, 85886
11366, -42104, 85851
11379, -42257, 85894
11409, -42735, 85863
11408, -42293, 85839
11412, -42426, 85855
11411, -42055, 85828
11406, -42232, 85826
11402, -43039, 85891
11375, -42864, 85884
11371, -42549, 85872
11380, -42808, 85829
11409, -42043, 85883
11411, -42794, 85848
11410, -42915, 85878
11398, -42833, 85904
11381, -42747, 85882
11369, -42737, 85835
11381, -42949, 85905
11405, -42981, 85839
11410, -43529, 85878
11406, -43312, 85870
11409, -42432, 85904
11396, -42988, 85825
11374, -43163, 85888
11373, -43379, 85854
11381, -43642, 85880
11405, -43339, 85847
11409, -42920, 85880
11410, -43313, 85872
11399, -43519, 85856
11392, -43835, 85861
11370, -43503, 85928
11377, -43231, 85861
11397, -43339, 85893
11408, -43680, 85864
11409, -43831, 85845
11403, -43816, 85845
11407, -43726, 85871
11402, -43665, 85869
11366, -43665, 85887
11364, -43850, 85861
11370, -44367, 85874
11395, -44315, 85838
11398, -43870, 85874
11400, -43809, 85860
11407, -43685, 85868
11397, -44374, 85842
11400, -44525, 85831
11397, -44455, 85903
11403, -44263, 85875
11395, -44123, 85846
11394, -44480, 85860
11397, -44463, 85894
11398, -44663, 85851
11400, -44445, 85916
11401, -44030, 85900
11401, -44664, 85879
11397, -44491, 85886
11397, -44747, 85870
11387, -44926, 85876
11372, -44493, 85892
11396, -44007, 85896
11401, -44817, 85862
11398, -45007, 85888
11398, -45080, 85850
11401, -45333, 85865
11399, -44971, 85894
11400, -44900, 85875
11402, -45410, 85824
11386, -45601, 85857
11369, -45350, 85857
11376, -45483, 85865
11399, -44954, 85904
11403, -45380, 85857
11397, -45537, 85891
11404, -45953, 85906
11404, -45860, 85886
11402, -45743, 85874
11402, -45559, 85867
11399, -45676, 85907
11392, -45660, 85908
11366, -46031, 85886
11376, -45866, 85882
11401, -45456, 85874
11400, -45733, 85869
11406, -45561, 85892
11402, -45983, 85848
11400, -46416, 85871
11397, -46268, 85874
11397, -45359, 85878
11399, -45795, 85903
11394, -46359, 85842
11393, -46179, 85846
11394, -47089, 85912
11399, -46541, 85847
11395, -45911, 85847
11399, -46406, 85885
11403, -46340, 85861
11396, -46694, 85863
11366, -46477, 85830
11370, -46431, 85907
11383, -46407, 85859
11399, -46570, 85843
11396, -46878, 85879
11394, -47031, 85899
11398, -47080, 85912
11402, -46770, 85842
11392, -46219, 85914
11394, -46829, 85875
11398, -46910, 85919
11396, -47245, 85827
11395, -47217, 85849
11397, -47021, 85862
11394, -46668, 85875
11397, -47236, 85905
11398, -47294, 85901
11398, -47661, 85894
11403, -47524, 85854
11400, -47102, 85894
11397, -46985, 85858
11393, -47443, 85857
11405, -47370, 85891
11403, -47971, 85886
11397, -47543, 85886
11392, -47484, 85864
11360, -47778, 85906
11367, -47756, 85928
11383, -48269, 85842
11397, -47902, 85879
11392, -47996, 85874
11400, -47524, 85845
11390, -47722, 85904
11391, -48003, 85841
11399, -48815, 85837
11396, -48377, 85880
11397, -47755, 85827
11393, -47866, 85890
11397, -48214, 85869
11397, -48367, 85824
11395, -48928, 85905
11400, -48591, 85873
11394, -48184, 85858
11393, -48291, 85863
11399, -48381, 85890
11390, -48649, 85898
11394, -49189, 85899
11404, -48664, 85831
11398, -48145, 85872
11397, -48568, 85873
11393, -48938, 85839
11389, -48898, 85863
11397, -49183, 85918
11393, -48744, 85885
11394, -48319, 85876
11392, -49068, 85889
11396, -49390, 85847
11394, -49286, 85860
11391, -49216, 85867
11393, -48704, 85854
11398, -48782, 85841
11393, -49107, 85880
11396, -49410, 85877
11398, -49517, 85867
11398, -49213, 85862
11393, -49404, 85888
11392, -49538, 85883
11392, -49306, 85885
11397, -49788, 85881
11402, -49708, 85856
11398, -49253, 85863
11397, -49862, 85899
11399, -49669, 85868
11394, -49834, 85864
11391, -49640, 85848
11399, -49753, 85850
11397, -49864, 85887
11393, -50012, 85881
11399, -50035, 85859
11391, -50015, 85931
11394, -50197, 85868
11399, -50267, 85872
11399, -50191, 85886
11392, -50144, 85899
11400, -49897, 85924
11387, -50291, 85938
11394, -50938, 85894
11400, -50288, 85857
11394, -50617, 85885
11388, -50215, 85830
11389, -50470, 85937
11393, -50884, 85867
11387, -50981, 85889
11387, -50852, 85873
11395, -50382, 85838
11392, -50733, 85849
11395, -50823, 85866
11387, -50865, 85908
11394, -50722, 85841
11398, -50859, 85841
11391, -50666, 85851
11395, -50944, 85860
11398, -50995, 85852
11390, -51363, 85839
11395, -51742, 85853
11399, -50916, 85882
11396, -50958, 85829
11398, -51202, 85849
11392, -51274, 85899
11395, -51678, 85882
11397, -51474, 85885
11393, -51381, 85879
11392, -51458, 85872
11398, -51519, 85896
11398, -52123, 85878
11394, -51719, 85882
11395, -51613, 85875
11402, -51673, 85849
11392, -51366, 85870
11399, -52085, 85871
11391, -52329, 85867
11405, -51903, 85878
11392, -51778, 85858
11388, -51930, 85918
11401, -51955, 85863
11389, -52026, 85891
11391, -52277, 85870
11397, -52363, 85903
11399, -51746, 85895
11400, -52293, 85888
11385, -52337, 85889
11392, -52743, 85916
11394, -52960, 85838
11400, -52288, 85866
11391, -51933, 85853
11393, -52438, 85867
11390, -52659, 85862
11388, -52864, 85908
11392, -52804, 85915
11394, -52674, 85867
11393, -52145, 85862
11399, -52846, 85920
11392, -53306, 85868
11388, -52918, 85849
11397, -53322, 85908
11396, -52655, 85907
11391, -52885, 85877
11392, -53275, 85872
11394, -53495, 85865
11389, -53187, 85832
11392, -52949, 85849
11396, -53266, 85838
11388, -53235, 85854
11392, -53389, 85903
11393, -53790, 85852
11385, -53721, 85875
11387, -52914, 85848
11393, -53442, 85893
11396, -53464, 85885
11392, -53854, 85880
11396, -54066, 85858
11393, -53732, 85875
11398, -53415, 85917
11394, -53738, 85889
11396, -53820, 85865
11401, -54038, 85805
11398, -54061, 85836
11395, -53999, 85909
11391, -53579, 85871
11398, -53917, 85863
11393, -54093, 85833
11400, -54356, 85860
11397, -54677, 85880
11404, -54145, 85880
11401, -53912, 85863
11396, -54268, 85879
11400, -54217, 85833
11396, -54747, 85863
11399, -54827, 85903
11399, -54446, 85860
11393, -54251, 85886
11397, -54610, 85915
11406, -55151, 85931
11397, -54857, 85862
11389, -54887, 85859
11395, -54882, 85879
11400, -54693, 85919
11391, -54790, 85947
11398, -55332, 85871
11402, -55234, 85878
11394, -55368, 85893
11400, -54588, 85860
11397, -55211, 85871
11391, -55309, 85934
11391, -55952, 85851
11391, -55538, 85850
11395, -54977, 85873
11398, -55197, 85875
11397, -55561, 85884
11395, -55538, 85869
11393, -56086, 85906
11388, -55741, 85857
11394, -55278, 85881
11387, -55555, 85883
11388, -55539, 85877
11396, -55685, 85875
11392, -56598, 85860
11395, -55931, 85883
11386, -55408, 85889
11395, -55686, 85891
11396, -55884, 85916
11394, -56460, 85888
11395, -56315, 85841
11394, -56254, 85854
11386, -55727, 85837
11396, -56257, 85892
11400, -56613, 85940
11395, -56557, 85865
11390, -56519, 85899
11398, -55858, 85889
11396, -56459, 85853
11393, -56404, 85876
11403, -57228, 85882
11393, -56754, 85893
11397, -56163, 85924
11397, -56601, 85847
11396, -56740, 85868
11395, -56738, 85878
11400, -57192, 85866
11396, -56844, 85879
11393, -56483, 85871
11396, -56457, 85865
11399, -57087, 85872
11389, -57149, 85854
11391, -57899, 85861
11399, -57338, 85869
11399, -56362, 85852
11390, -57050, 85914
11395, -57228, 85862
11390, -57351, 85856
11385, -57880, 85919
11393, -57493, 85886
11398, -56716, 85872
11393, -57418, 85853
11390, -57545, 85888
11396, -57980, 85876
11392, -57556, 85874
11398, -57633, 85890
11392, -56664, 85864
11388, -57692, 85900
11400, -57697, 85849
11391, -58119, 85904
11390, -57714, 85899
11388, -57770, 85857
11385, -57490, 85941
11386, -58222, 85862
11387, -58498, 85833
11395, -58323, 85823
11394, -58047, 85913
11387, -57785, 85863
11391, -58048, 85883
11382, -58438, 85862
11398, -58977, 85855
11386, -58561, 85879
11392, -58176, 85867
11395, -58092, 85853
11396, -58650, 85844
11388, -58873, 85862
11389, -59259, 85890
11395, -58875, 85891
11392, -58564, 85898
11393, -58649, 85906
11398, -58714, 85868
11399, -59091, 85904
11397, -59508, 85850
11388, -58869, 85862
11391, -58499, 85919
11393, -58676, 85898
11390, -59034, 85891
11387, -59322, 85880
11393, -59448, 85900
11393, -59321, 85860
11392, -58428, 85937
11389, -59235, 85929
11390, -59376, 85932
11391, -59634, 85835
11391, -59949, 85854
11388, -59258, 85847
11391, -59234, 85914
11393, -59358, 85909
11394, -59875, 85895
11395, -59837, 85892
11389, -59583, 85877
11387, -59444, 85874
11384, -59611, 85908
11387, -59793, 85864
11383, -60777, 85875
11386, -60098, 85854
11384, -59927, 85898
11386, -59844, 85872
11386, -60089, 85869
11384, -60349, 85822
11392, -60637, 85868
11388, -60195, 85853
11391, -59881, 85888
11389, -60122, 85861
11384, -60504, 85938
11389, -60701, 85898
11390, -61160, 85851
11394, -60338, 85889
11386, -60256, 85873
11392, -60368, 85891
11392, -60304, 85888
11384, -60857, 85898
11391, -61573, 85848
11387, -60795, 85855
11393, -60527, 85869
11391, -60780, 85849
11387, -60911, 85877
11390, -61120, 85868
11393, -61886, 85862
11388, -61142, 85895
11390, -60861, 85849
11386, -60914, 85857
11386, -61400, 85895
11388, -61370, 85877
11388, -61686, 85889
11383, -61382, 85889
11382, -60943, 85893
11386, -61384, 85875
11394, -61328, 85904
11391, -61687, 85880
11386, -62011, 85888
11388, -61452, 85833
11386, -61435, 85887
11394, -61542, 85866
11383, -61659, 85899
11387, -62234, 85869
11383, -61667, 85886
11379, -62016, 85903
11387, -61214, 85884
11390, -61895, 85862
11383, -62350, 85872
11381, -62069, 85844
11397, -62013, 85876
11419, -62274, 85908
11418, -61455, 85867
11383, -62251, 85856
11382, -62562, 85851
11385, -62776, 85916
11390, -62494, 85903
11385, -62159, 85868
11391, -62263, 85880
11423, -62378, 85842
11412, -62873, 85886
11391, -62724, 85906
11387, -62731, 85891
11382, -62491, 85912
11384, -62812, 85880
11385, -63055, 85858
11394, -63763, 85803
11424, -63015, 85862
11409, -63076, 85844
11391, -62745, 85843
11385, -63234, 85865
11385, -63256, 85855
11383, -63847, 85856
11385, -63185, 85887
11395, -62944, 85911
11416, -63011, 85865
11413, -63318, 85873
11394, -63463, 85874
11390, -63937, 85880
11381, -63459, 85870
11379, -63023, 85872
11384, -63445, 85859
11396, -63480, 85922
11410, -63905, 85843
11416, -64168, 85880
11409, -63680, 85867
11395, -63033, 85938
11382, -63526, 85873
11383, -63895, 85883
11373, -64059, 85868
11381, -64130, 85879
11389, -64145, 85904
11419, -63630, 85856
11426, -64006, 85891
11407, -64595, 85855
11381, -64665, 85859
11381, -64446, 85835
11376, -64088, 85866
11375, -64130, 85826
11384, -64582, 85907
11422, -64916, 85898
11424, -64718, 85884
11415, -64628, 85863
11409, -64346, 85878
11386, -64131, 85874
11379, -64680, 85895
11379, -65530, 85884
11375, -64622, 85862
11380, -64703, 85892
11390, -64541, 85885
11418, -64835, 85869
11416, -65355, 85870
11412, -64873, 85888
11386, -65161, 85881
11373, -64899, 85882
11383, -64774, 85850
11377, -65454, 85904
11388, -65445, 85865
11414, -65308, 85887
11427, -65407, 85884
11418, -64849, 85855
11388, -65402, 85899
11391, -65732, 85856
11386, -65804, 85878
11383, -65941, 85885
11385, -65414, 85845
11387, -64805, 85839
11404, -65768, 85944
11430, -66434, 85896
11405, -66188, 85922
11390, -65807, 85844
11389, -65833, 85883
11386, -65531, 85883
11379, -66061, 85891
11388, -66434, 85864
11418, -66160, 85874
11421, -66377, 85845
11413, -66223, 85888
11391, -65712, 85877
11383, -66390, 85838
11382, -66982, 85886
11379, -66319, 85836
11386, -66646, 85868
11390, -66193, 85873
11424, -66051, 85853
11409, -66618, 85877
11392, -66803, 85913
11383, -66686, 85917
11386, -66392, 85860
11381, -66521, 85919
11383, -66633, 85832
11398, -67284, 85866
11424, -67108, 85844
11414, -66998, 85814
11390, -66485, 85869
11384, -66687, 85947
11381, -66931, 85879
11395, -67396, 85894
11382, -67176, 85873
11392, -67200, 85872
11425, -66802, 85903
11410, -67063, 85848
11390, -67487, 85831
11386, -67532, 85897
11381, -67666, 85910
11389, -67821, 85849
11383, -66686, 85864
11392, -67491, 85915
11428, -67938, 85899
11411, -68113, 85888
11384, -68034, 85824
11381, -67669, 85846
11385, -67139, 85868
11382, -67604, 85886
11384, -68437, 85827
11397, -68306, 85916
11420, -68043, 85837
11424, -67992, 85923
11409, -67743, 85830
11388, -67826, 85900
11380, -68608, 85848
11387, -68237, 85903
11387, -68464, 85891
11385, -68186, 85895
11387, -67964, 85820
11397, -68377, 85851
11405, -68683, 85866
11410, -68807, 85864
11388, -68729, 85837
11384, -68641, 85827
11379, -68542, 85838
11380, -68858, 85842
11397, -69196, 85899
11421, -68843, 85848
11426, -68306, 85937
11411, -68839, 85840
11387, -68721, 85858
11378, -69215, 85889
11376, -69223, 85887
11386, -69078, 85870
11381, -68932, 85940
11385, -68958, 85877
11401, -69692, 85852
11419, -69524, 85842
11424, -69233, 85900
11410, -69367, 85932
11386, -69514, 85875
11384, -69417, 85854
11381, -70060, 85889
11381, -69664, 85820
11383, -69846, 85866
11393, -69333, 85827
11414, -69610, 85841
11424, -69849, 85861
11419, -70062, 85919
11386, -69919, 85823
11383, -69339, 85841
11386, -69963, 85858
11387, -70073, 85955
11380, -70357, 85922
11382, -70228, 85878
11400, -70118, 85835
11418, -69754, 85919
11410, -70425, 85870
11387, -70672, 85868
11381, -70492, 85843
11390, -70199, 85855
11379, -70275, 85879
11385, -70226, 85867
11396, -70593, 85908
11422, -71001, 85911
11415, -70770, 85888
11394, -70371, 85853
11388, -70579, 85855
11383, -70605, 85895
11381, -71172, 85904
11389, -70707, 85877
11378, -70770, 85851
11394, -70565, 85858
11417, -71025, 85890
11426, -71586, 85896
11423, -71168, 85881
11392, -71096, 85929
11386, -71216, 85898
11384, -70980, 85861
11394, -71534, 85916
11381, -71881, 85877
11388, -71366, 85875
11382, -71045, 85796
11383, -71272, 85864
11401, -71562, 85875
11419, -71740, 85917
11411, -71527, 85861
11387, -71794, 85875
11392, -71133, 85892
11387, -71480, 85830
11388, -72202, 85904
11382, -71892, 85909
11386, -72110, 85899
11395, -71812, 85899
11424, -71950, 85887
11423, -71875, 85819
11397, -72367, 85911
11388, -72415, 85823
11390, -72067, 85878
11389, -72203, 85853
11382, -71917, 85864
11390, -72379, 85864
11389, -72721, 85870
11388, -72389, 85909
11378, -72486, 85853
11397, -72386, 85844
11429, -72364, 85860
11417, -72937, 85864
11394, -72757, 85892
11390, -72627, 85895
11380, -72356, 85898
11386, -72472, 85873
11389, -73357, 85855
11389, -73142, 85872
11383, -72823, 85861
11398, -73153, 85893
11422, -72990, 85803
11421, -73281, 85919
11388, -73691, 85869
11386, -73109, 85835
11383, -73385, 85868
11386, -73289, 85909
11389, -73324, 85842
11387, -73499, 85874
11389, -73643, 85826
11425, -73408, 85842
11414, -73243, 85827
11393, -73771, 85877
11387, -73962, 85867
11383, -73764, 85888
11390, -73813, 85904
11385, -73747, 85879
11386, -73566, 85834
11391, -73750, 85886
11424, -73625, 85885
11414, -74199, 85882
11385, -73556, 85866
11386, -74057, 85884
11376, -74253, 85870
11389, -74133, 85926
11384, -74157, 85878
11397, -73913, 85882
11423, -74182, 85818
11416, -74395, 85874
11395, -74576, 85836
11378, -74731, 85861
11389, -74295, 85872
11387, -74488, 85893
11390, -74628, 85900
11390, -74662, 85895
11395, -75108, 85878
11415, -74695, 85881
11389, -74508, 85829
11382, -74850, 85840
11389, -74793, 85886
11384, -75088, 85862
11394, -75084, 85844
11392, -74684, 85879
11421, -75123, 85850
11411, -75036, 85861
11388, -75170, 85882
11386, -75287, 85842
11390, -75203, 85875
11388, -75320, 85878
11386, -75130, 85867
11400, -75335, 85879
11420, -75456, 85875
11416, -75734, 85880
11391, -75362, 85844
11383, -75461, 85869
11383, -75232, 85879
11386, -75609, 85902
11383, -76075, 85819
11395, -75838, 85845
11422, -75612, 85844
11412, -75912, 85879
11383, -75672, 85877
11386, -76034, 85857
11380, -76296, 85881
11385, -76198, 85826
11386, -76035, 85870
11394, -75912, 85857
11423, -76177, 85862
11419, -76358, 85866
11414, -76404, 85928
11392, -76413, 85896
11387, -76524, 85873
11383, -76301, 85901
11380, -76596, 85931
11379, -76827, 85874
11382, -76496, 85922
11393, -76657, 85863
11424, -76157, 85909
11430, -76761, 85870
11418, -76893, 85879
11390, -76920, 85860
11387, -77096, 85809
11389, -77016, 85868
11385, -76681, 85861
11382, -77049, 85814
11384, -77583, 85918
11382, -77120, 85856
11383, -77098, 85900
11396, -77126, 85894
11426, -77157, 85873
11419, -77513, 85863
11393, -77413, 85897
11393, -77207, 85865
11384, -77475, 85890
11385, -77298, 85858
11376, -77534, 85858
11385, -77904, 85880
11385, -77481, 85864
11390, -77616, 85854
11421, -77451, 85883
11429, -77680, 85883
11411, -77771, 85869
11394, -77824, 85878
11383, -77952, 85838
11386, -77791, 85826
11382, -77988, 85830
11384, -78064, 85880
11383, -78172, 85867
11389, -78162, 85845
11421, -78103, 85866
11412, -78337, 85849
11391, -78384, 85889
11382, -78418, 85825
11378, -78863, 85871
11380, -78491, 85840
11386, -78426, 85852
11402, -78436, 85857
11421, -78438, 85917
11417, -78719, 85837
11379, -78879, 85863
11385, -78667, 85853
11372, -78752, 85867
11383, -78654, 85861
11393, -78767, 85881
11418, -79349, 85881
11414, -78972, 85865
11407, -79006, 85866
11382, -79044, 85863
11381, -79090, 85920
11378, -79253, 85876
11379, -79184, 85844
11393, -79020, 85873
11420, -79470, 85846
11424, -79463, 85866
11408, -79452, 85797
11390, -79250, 85904
11378, -79710, 85856
11388, -79540, 85922
11375, -79436, 85862
11382, -79722, 85886
11393, -79604, 85866
11415, -79791, 85850
11421, -79714, 85806
11414, -79703, 85892
11391, -79693, 85892
11379, -79787, 85911
11379, -79868, 85832
11382, -80300, 85899
11371, -79923, 85909
11393, -80331, 85895
11417, -79902, 85845
11420, -80185, 85865
11419, -80405, 85858
11405, -80376, 85848
11382, -80359, 85880
11376, -80230, 85851
11380, -80525, 85910
11374, -80896, 85908
11390, -80490, 85879
11413, -80784, 85880
11416, -80611, 85880
11419, -80553, 85855
11415, -80684, 85916
11384, -80615, 85876
11380, -80748, 85867
11379, -81162, 85882
11373, -80751, 85846
11371, -81229, 85858
11385, -81169, 85847
11412, -81036, 85896
11417, -81102, 85896
11416, -80691, 85919
11397, -81352, 85850
11376, -81054, 85861
11377, -81213, 85876
11372, -81571, 85903
11388, -81396, 85855
11413, -81132, 85881
11411, -81163, 85863
11417, -81670, 85867
11406, -81874, 85916
11380, -81436, 85820
11379, -81742, 85893
11372, -81307, 85873
11383, -81634, 85915
11413, -81501, 85908
11410, -82053, 85858
11413, -82120, 85862
11403, -81982, 85859
11372, -81659, 85906
11375, -81915, 85874
11375, -82004, 85909
11381, -82355, 85852
11407, -82360, 85947
11412, -82072, 85877
11411, -82511, 85935
11408, -82255, 85899
11397, -82804, 85853
11381, -82503, 85871
11377, -82236, 85854
11375, -82739, 85865
11408, -82372, 85866
11413, -82854, 85886
11413, -82619, 85859
11415, -82749, 85884
11407, -82594, 85874
11373, -82899, 85862
11371, -82934, 85862
11366, -83184, 85877
11380, -82983, 85888
11406, -83090, 85878
11419, -82692, 85893
11440, -83087, 85894
11407, -83528, 85866
11377, -83297, 85855
11369, -83403, 85828
11366, -83342, 85883
11367, -83120, 85872
11381, -83456, 85866
11417, -83789, 85903
11454, -83779, 85847
11441, -83516, 85871
11397, -83612, 85904
11375, -83316, 85921
11365, -83700, 85893
11372, -83955, 85895
11367, -83867, 85906
11373, -83862, 85861
11408, -84062, 85875
11443, -83430, 85890
11437, -84032, 85893
11407, -84024, 85867
11371, -84286, 85885
11368, -84252, 85883
11372, -83922, 85857
11368, -84136, 85933
11374, -84391, 85886
11412, -84254, 85919
11449, -84619, 85879
11440, -84417, 85826
11400, -84347, 85850
11368, -84526, 85894
11371, -84534, 85825
11363, -85085, 85899
11371, -84775, 85856
11387, -84462, 85805
11417, -84940, 85858
11448, -84879, 85907
11440, -85017, 85899
11408, -84743, 85905
11372, -84650, 85942
11372, -84985, 85888
11368, -85094, 85851
11372, -85138, 85885
11381, -85366, 85831
11405, -84799, 85897
11407, -85117, 85834
11415, -84899, 85849
11402, -85483, 85848
11399, -85854, 85934
11375, -85410, 85828
11369, -85127, 85865
11380, -85567, 85852
11412, -85118, 85868
11408, -85760, 85870
11409, -85933, 85872
11404, -85703, 85897
11398, -85653, 85849
11375, -85950, 85882
11365, -86086, 85881
11375, -85915, 85842
11407, -86016, 85891
11408, -85898, 85870
11409, -85699, 85892
11408, -86331, 85832
11404, -86586, 85869
11399, -86426, 85852
11374, -86213, 85892
11368, -86240, 85881
11379, -86382, 85906
11407, -86596, 85875
11407, -86605, 85879
11408, -86381, 85875
11412, -86265, 85902
11403, -86544, 85887
11397, -87131, 85878
11377, -86941, 85881
11372, -86740, 85863
11383, -86823, 85894
11400, -86642, 85860
11405, -87002, 85859
11408, -87646, 85878
11411, -86876, 85823
11409, -87129, 85871
11410, -86906, 85859
11377, -87245, 85835
11372, -87506, 85871
11378, -87345, 85850
11379, -87347, 85896
11407, -86917, 85924
11411, -87236, 85853
11422, -88156, 85835
11412, -87521, 85914
11398, -87575, 85919
11376, -87772, 85865
11376, -87320, 85886
11373, -87613, 85871
11391, -88235, 85887
11405, -87942, 85851
11411, -87879, 85860
11413, -87611, 85888
11402, -87457, 85867
11374, -88116, 85842
11369, -88280, 85902
11373, -88309, 85861
11377, -88132, 85862
11408, -88034, 85870
11425, -88185, 85913
11432, -88444, 85848
11411, -88117, 85927
11403, -88316, 85866
11372, -87854, 85852
11366, -88454, 85880
11369, -88903, 85894
11384, -88623, 85893
11403, -88520, 85903
11426, -88480, 85850
11438, -88596, 85860
11401, -88639, 85828
11374, -89256, 85870
11375, -88921, 85875
11371, -88811, 85834
11375, -88845, 85805
11386, -88582, 85830
11422, -89192, 85889
11438, -89417, 85869
11415, -89158, 85847
11400, -89217, 85832
11376, -89203, 85868
11381, -89074, 85849
11366, -89306, 85885
11376, -89712, 85833
11383, -89774, 85884
11402, -89586, 85851
11411, -89620, 85845
11411, -89335, 85834
11415, -89429, 85889
11409, -90109, 85879
11380, -89928, 85889
11368, -90012, 85861
11373, -89602, 85923
11386, -89499, 85835
11409, -89843, 85882
11410, -90179, 85874
11426, -90223, 85899
11408, -90101, 85875
11406, -90369, 85853
11376, -89615, 85926
11373, -90046, 85914
11374, -90611, 85894
11387, -90332, 85866
11409, -90513, 85894
11409, -90218, 85871
11415, -90284, 85862
11400, -90743, 85862
11372, -90915, 85878
11371, -90464, 85848
11368, -90339, 85897
11388, -90564, 85884
11405, -90649, 85846
11415, -91104, 85856
11417, -90725, 85933
11400, -91135, 85888
11372, -90482, 85878
11367, -90826, 85897
11376, -91148, 85889
11383, -90942, 85919
11404, -91379, 85921
11424, -91275, 85871
11440, -90853, 85869
11406, -90994, 85842
11378, -91382, 85857
11372, -91713, 85885
11366, -91617, 85894
11368, -91681, 85920
11382, -91167, 85878
11423, -91196, 85837
11454, -92033, 85888
11446, -91894, 85861
11417, -91550, 85876
11385, -91731, 85851
11377, -91338, 85867
11376, -91978, 85810
11377, -92271, 85919
11377, -92128, 85889
11368, -92049, 85882
11387, -91943, 85905
11414, -91835, 85842
11412, -92198, 85877
11415, -92442, 85868
11410, -92639, 85892
11385, -92185, 85880
11368, -92339, 85906
11378, -92026, 85863
11378, -92611, 85907
11390, -92909, 85872
11412, -92479, 85879
11417, -92602, 85883
11418, -92633, 85866
11403, -92626, 85917
11379, -92941, 85850
11378, -93386, 85852
11378, -92772, 85873
11377, -92622, 85863
11383, -93070, 85880
11411, -93146, 85886
11415, -93166, 85860
11412, -93274, 85888
11410, -93335, 85848
11386, -92653, 85885
11376, -93096, 85859
11380, -93941, 85863
11382, -93668, 85828
11388, -93721, 85895
11415, -93567, 85847
11420, -93188, 85924
11418, -93531, 85861
11406, -93912, 85872
11384, -93902, 85919
11378, -93729, 85905
11378, -93872, 85896
11376, -93587, 85832
11396, -93766, 85882
11420, -93951, 85882
11415, -94198, 85897
11411, -93960, 85830
11383, -94274, 85854
11379, -94019, 85823
11376, -94008, 85888
11375, -94566, 85877
11388, -94585, 85892
11408, -94337, 85864
11413, -94097, 85882
11423, -93901, 85928
11408, -94225, 85896
11382, -94711, 85867
11380, -94690, 85858
11381, -94603, 85860
11384, -94492, 85846
11378, -94397, 85870
11393, -95004, 85847
11414, -94819, 85910
11419, -94688, 85869
11404, -94545, 85905
11383, -95027, 85868
11372, -94818, 85854
11374, -94770, 85898
11388, -95537, 85882
11418, -95329, 85879
11420, -95128, 85843
11420, -95035, 85885
11405, -95332, 85863
11380, -95362, 85902
11378, -95874, 85860
11378, -95578, 85833
11377, -94866, 85923
11384, -95309, 85869
11407, -95633, 85882
11417, -95757, 85898
11421, -95927, 85876
11401, -95458, 85905
11379, -95348, 85869
11373, -95869, 85860
11378, -96391, 85844
11373, -96124, 85864
11380, -95974, 85891
11411, -95974, 85882
11419, -95785, 85858
11407, -96168, 85835
11418, -96603, 85867
11405, -96073, 85878
11373, -96255, 85866
11366, -95951, 85884
11373, -96209, 85849
11389, -96668, 85863
11409, -96883, 85885
11411, -96723, 85887
11414, -96089, 85900
11423, -96442, 85854
11406, -96630, 85867
11378, -96831, 85904
11377, -97079, 85880
11378, -96745, 85901
11373, -96464, 85822
11386, -96971, 85886
11412, -97278, 85892
11419, -97107, 85860
11404, -97331, 85890
11406, -96929, 85870
11381, -96860, 85850
11377, -96914, 85879
11382, -97099, 85898
11384, -97515, 85866
11413, -97333, 85878
11421, -97334, 85855
11419, -97212, 85933
11401, -97296, 85897
11381, -97993, 85867
11371, -97738, 85852
11372, -97783, 85885
11375, -97559, 85875
11390, -97365, 85853
11411, -97655, 85843
11412, -98173, 85890
11409, -98059, 85889
11408, -98142, 85831
11411, -97823, 85844
11374, -98260, 85894
11375, -98045, 85844
11379, -98356, 85864
11385, -98083, 85861
11417, -98078, 85900
11417, -98368, 85885
11421, -98652, 85858
11407, -98569, 85851
11379, -98359, 85887
11379, -98275, 85924
11375, -98604, 85977
11378, -98385, 85881
11386, -99139, 85859
11416, -98722, 85899
11410, -98308, 85924
11417, -98661, 85937
11405, -98766, 85851
11376, -99088, 85858
11377, -99365, 85898
11376, -98921, 85907
11374, -98754, 85864
11381, -98770, 85850
11407, -99333, 85904
11421, -99358, 85907
11413, -99271, 85904
11420, -99312, 85831
11408, -98931, 85871
11384, -99342, 85889
